Frame,Bounce,Ball_Frame_X,Ball_Frame_Y,Impact_Frame,Player1_Ball_Dist,Player2_Ball_Dist,Distance_Diff,Player1_RWrist_X,Player1_RWrist_Y,Player1_LWrist_X,Player1_LWrist_Y,Player1_Position_X,Player1_Position_Y,Player2_RWrist_X,Player2_RWrist_Y,Player2_LWrist_X,Player2_LWrist_Y,Player2_Position_X,Player2_Position_Y
100,0,823.5,388.5,False,287.3140763553072,420.5713760175289,-133.25729966222173,1059.418504353158,224.51269019929532,1071.6396177277463,224.41268767091023,1075.1676541643783,247.56069893934935,757.3283744307342,803.8331172622749,711.3739483616358,786.7641060227668,747.5925672337153,835.1365542492292
101,0,796.5,421.5,False,323.76045265296443,378.38269756855624,-54.62224491559181,1058.0957128641064,230.74226434251116,1076.676363517866,232.72386385799,1078.4950443679493,251.07456235067343,741.1845455862614,795.8176008715849,696.2782588402836,784.6990597135527,734.9756861066027,832.4519118263245
102,0,775.5,448.5,False,354.5029462756071,343.45762955752787,11.04531671807922,1059.1623752587957,235.8782800826215,1080.44623578387,239.12163346275423,1079.902962590195,252.86842056315987,722.7654619478083,787.8850494610774,684.66077361623,784.2169615207961,723.1168458244739,831.5133411105247
103,0,745.5,484.5,False,400.30552869435957,301.9817968862777,98.32373180808185,1061.5146647132285,238.77810844481823,1082.9946101900262,242.218616904957,1079.4058997521272,252.5998851267276,700.9872307176336,783.1831415086561,672.5126564408437,783.5090729640336,711.4448129411509,832.1439871891902
104,0,721.5,520.5,False,442.45962044421054,265.02990841679656,177.42971202741398,1063.4754529431052,239.7451152553301,1084.334951352274,242.6079873602902,1077.4214650765862,250.9849702631642,676.1672471166004,781.6240966885825,654.1851564337028,783.8285525429164,699.7827937399097,833.6179045210032
105,0,700.5,556.5,False,481.9770583837072,231.0396626663174,250.93739571738976,1063.799314101198,239.7737882937212,1082.8677695982103,241.7444098252833,1074.3084515291623,248.92743789012425,651.9041696910782,782.3711380445767,632.5705980069176,786.0542626190218,687.7249893286992,835.7307145575181
106,0,670.5,607.5,False,537.4141329658083,182.32582969178392,355.0883032740244,1061.7701605560023,239.0958580989193,1079.2667117862948,240.72738083922468,1070.736974340418,246.9379912080485,630.7367707037014,785.4370500169298,615.3037269586241,786.5573354668692,675.1214806612566,838.1235824131961
107,0,646.5,643.5,False,577.9220523787883,150.5963404558011,427.3257119229872,1058.2888705415903,238.00792273610037,1077.0988585159791,239.86497746812773,1067.599593663311,245.28778415540503,610.3267271242296,789.6873868982362,603.4954636808909,783.2270991028925,662.210269296885,839.877845283189
108,0,623.5989485962376,671.1785727472004,False,611.6110085629014,126.36982624988315,485.2411823130182,1054.7910469901285,237.4258781411582,1077.163526399315,239.3507080521869,1065.1419970098505,244.5053795946144,589.6303350776511,792.8973727825711,594.4463122061628,778.3393917565988,648.552189468978,840.439591931611
109,0,599.5309051754901,694.761610361659,False,642.9314364165921,101.86793458508204,541.06350183151,1052.0149513369015,238.0132990324323,1076.5097027251973,239.70592026185585,1062.894748112653,244.97961006864364,571.8631269114726,792.8002259300345,587.2808473505371,774.2632462964651,634.0443486271802,840.1339839828751
110,0,574.691429171625,714.2671923687717,False,671.5129177201754,75.87569957663175,595.6372181435437,1049.610507640245,239.5236115047648,1072.7866067490943,241.1341410314129,1060.249206220964,246.33855790447828,558.563605323805,788.4090502101892,580.5200531021935,771.1205098592442,619.4866643476669,839.5172687116102
111,0,549.47608001851,729.7133982939351,False,696.9014678552354,50.96904342556668,645.9324244296687,1046.5550415218925,241.26262090741025,1066.6908718250477,243.5880903916718,1056.8482944121831,247.84403943280316,547.6296607787469,780.648986282181,572.2321443745417,767.8222479928291,604.5685484259478,839.046982849905
112,0,524.2804171500125,741.1183076625457,False,719.1102006201392,32.84057069937017,686.269629920769,1042.916064536808,242.9852472302792,1061.043839615309,246.5162753493297,1053.1093673798553,249.13240006242447,536.3370285316236,771.6656677097435,563.0625510160238,764.495139447793,588.3590136787429,839.149115564547
113,0,499.5,748.5,False,739.0743607434716,28.448103468139266,710.6262572753324,1040.1876679308425,244.627241800196,1057.7940348316938,248.5689389137562,1050.1020280417874,250.1949215462052,523.2351057120766,764.1824534997081,554.2410665185607,762.6254245788703,571.6917449176624,839.7118360771527
114,0,475.3719954284776,752.655798371316,False,758.304831987012,33.889482650836584,724.4153493361754,1039.2400022390411,245.62612556080612,1056.3979570830952,248.8371831649129,1048.4677778221844,250.74819772724916,508.5733700891552,759.450336985723,543.9001157346182,762.905069125187,556.4867554546296,840.0783587065015
115,0,451.5,757.5,False,779.8720380276288,42.40951866334373,737.4625193642851,1039.7214376299005,245.44928375210685,1055.409920639764,247.66955603025377,1048.1068042719148,250.42039393060844,493.9093839265908,757.3930971304321,529.8166429029957,765.5167011556098,543.8061990753026,839.4898815620579
116,0,424.5,769.5,False,810.1405932847374,57.2318032369961,752.9087900477413,1041.1904128127894,244.1232631410698,1054.8057212768256,245.99140319297888,1048.810968931233,249.3732733636191,480.9739863807805,760.2173191360655,513.4226241570523,771.1384977339466,533.9987197792088,836.8520697275451
117,0,403.5,778.5,True,834.750201238996,70.45862489556194,764.2915763434341,1043.1072496184488,242.1135118181409,1056.3646483877528,244.0893867133969,1050.4827190773951,247.87392687676308,473.6224594607456,771.6255181031881,497.7541794138727,779.6866332811563,527.1892656148736,831.4180852722628
118,0,439.5,724.5,False,774.9891383273728,75.08793674830046,699.9012015790723,1044.4722956945045,240.1275338466021,1061.0737260226738,241.2942854270001,1052.9065129305186,245.95845269948532,477.8977892779921,789.0275756841963,487.1684641360964,789.087839730908,522.8936610085938,824.1243734950892
119,0,451.5,673.5,False,735.6254679672277,133.23404431508655,602.3914236521412,1045.0113119651742,238.88620397946352,1066.6254261234358,237.65933063528652,1055.6477835698915,244.082784037824,495.7218317354789,799.1811050337856,486.91026843434366,795.2469174972639,520.0388722977386,816.6186049355532
120,0,472.5,634.5,False,696.4290748425708,164.51509765911837,531.9139771834524,1045.7466575958713,239.02341935173845,1069.8275593544772,235.3826317573508,1058.2432211499622,243.05694983450783,526.2417380495236,789.9896875976206,495.5924837851229,793.5544592850114,517.4780629682972,809.8952403009993
121,0,496.5,583.5,False,648.7013523982566,193.31940200468873,455.3819503935679,1047.3883695995012,240.95737660353765,1070.3230818796656,237.12645521107257,1060.415022134861,243.11835578535897,563.1700949606185,764.9593332661414,505.7103698840172,782.798622716643,514.7528469682738,804.7242691676325
122,0,511.5,547.5,False,617.4336813710609,204.77195628335986,412.66172508770103,1049.583769764616,244.6960905019215,1069.3279923655232,243.01890611407748,1062.138664919472,244.05970729567667,588.9833484901998,737.0465240695817,513.8104109594901,768.775037098115,512.1247953267809,801.6706104840142
123,0,532.5,514.5,False,582.9198922215435,209.69781552263345,373.22207669891003,1051.6899722863957,249.47665494370585,1068.203812498641,249.9846553249194,1063.8464293729496,246.00257869014376,594.7422769184732,714.7475288211281,520.1605537163543,760.1537982483319,509.8542911457938,800.6954292504405
124,0,553.5,481.5,False,548.9988142002627,222.10655492288794,326.89225927737476,1053.0289733839063,253.74903349641903,1068.388083909056,254.8707451250468,1066.0648577465993,248.99843584115217,589.9671071419376,700.5923819680006,522.8095551425488,760.1439716766296,508.1794023674056,801.3755880275837
125,0,565.5,457.5,False,527.7399701899262,237.921369789616,289.81860040031023,1053.5309928489717,256.6636831772918,1068.960689242979,257.8989192814746,1068.5319786546838,252.26544785092824,583.419668675195,694.7455767282889,519.8186564299766,767.4754687921584,507.25455462600326,803.1338997512945
126,0,580.5,430.5,False,503.4822180955696,265.1705963177348,238.31162177783477,1053.70547756747,258.5380276381513,1067.8413451165372,260.66065299330575,1070.4145350517126,254.77196556401984,576.6656729683557,695.6428729717574,511.9269302315987,781.6734574607435,506.7340662511932,805.7249584403187
127,0,592.5,409.5,False,483.79703547673176,292.5757951182202,191.22124035851158,1052.337635008519,259.1373684526436,1065.0652647951283,262.23545675976334,1071.0263257887086,256.1714464082622,571.1052413414214,701.2924950902609,501.2876948024058,801.989237089897,506.06367419603737,809.8868721026661
128,0,604.5,388.5,False,461.6598568448349,324.38966317396984,137.27019367086507,1047.299637551518,257.89255608412736,1060.7893496926547,260.8057145940677,1069.8859842836162,256.65784005901713,568.8678907992041,710.9267457392829,489.69927520509634,824.6579504544653,504.7194999155089,816.78896160093
129,0,616.5,373.5,False,439.5147153968388,352.8647235531435,86.64999184369532,1039.837354435928,255.3531871375548,1054.2920552855123,257.08668936054767,1066.80633184306,256.4271529817702,571.0739218838905,723.4285420699854,477.3264767945132,844.3393425688222,502.5036036196466,825.8272953245021
130,0,628.5,361.5,False,419.2857805529652,378.0009152997297,41.28486525323552,1033.4054324662102,252.63238987990692,1046.4720607490758,253.50676668149936,1062.201602023436,255.58313196475237,577.5329615400356,736.0491329025525,464.7766738691256,857.3887564679125,500.8921905635916,833.850123492967
131,0,637.5,343.5,False,402.267340026226,406.2100973788321,-3.9427573526060655,1028.858356378015,250.45350761649365,1039.0476811949748,251.59647916288037,1057.1163011070462,254.4162060775942,586.4216473177063,746.4859117882205,455.4189438585036,861.1142861316009,502.63299828633615,838.2230841403966
132,0,646.5,331.5,False,387.1005168641206,425.56329155384344,-38.462774689722835,1024.7196879613011,249.05803377572013,1032.3533550349384,251.28768095025328,1052.4713829063635,253.3967376525268,595.049594450955,753.941677497593,453.169997833908,853.3792768986218,508.71284227131184,839.133130923512
133,0,655.5,319.5,False,371.22713504951435,441.8052188670935,-70.57808381757917,1019.8654146125148,248.45472970478195,1026.1419935532874,251.5455736001582,1047.8579202130163,252.73778042397885,602.4883645246455,758.1132897239077,459.5257327870617,837.1047706993616,517.5785842264694,837.7974960317052
134,0,664.5,310.5,False,354.837623909196,452.11817104153624,-97.28054713234025,1013.885107665944,248.53399413564932,1020.2648628044346,251.39383742002693,1042.085908223277,252.26361753227584,610.039241465843,759.3260981335957,472.9594329245414,819.741306461025,527.7795175185443,834.9415406794735
135,0,667.5,304.5,False,343.95079783990246,456.8808799009874,-112.93008206108493,1006.9317956827848,248.9283578228456,1014.098373685932,250.8320519554388,1035.180993019235,251.58662930604575,618.690259589184,758.7661638952754,489.4919091441574,806.4392827010416,539.1649449454842,831.4830886667955
136,0,679.5,295.5,False,323.6239568895704,464.8676118531688,-141.24365496359837,999.8027074727936,249.2545563491866,1006.9414006740658,250.4770550973192,1028.087511541113,250.66879771328388,627.7936967372813,757.4830676041842,504.9014120911101,797.2960949939311,551.5675278616886,828.3304726267356
137,0,688.5,289.5,False,306.8371921392621,469.5820346815484,-162.74484254228634,992.6797781470054,249.20452821538143,998.3598670702412,250.3744318256348,1021.0228656872912,250.21736507737745,635.9530553822264,756.1327312855364,518.0833630813405,790.3624696598748,564.7835836761051,825.3059444827571
138,0,694.5,283.5,False,291.92727678279107,475.60647072165125,-183.67919393886018,984.3123212263172,248.4236062966806,988.116171684098,249.79821515098436,1013.6022721727844,250.6839646342224,641.9939447477735,756.1993009875888,531.2382892305409,785.0775918250024,579.1417357140201,821.3987711146228
139,0,703.5,280.5,False,274.8005390722027,482.7749305174137,-207.97439144521098,976.2342387150644,246.86413659667028,976.8024391045972,248.06931993977523,1005.6377676722808,251.4647778940416,646.2848871545702,759.8725736816598,546.1662629090584,781.8828090098613,594.5737100129385,816.523926076565
140,0,709.5,280.5,False,267.65153767865087,489.9792903927451,-222.32775271409423,974.762147538336,244.8161282216131,965.9445630699444,245.3096814456356,997.5374971988078,251.67435342905492,650.4657124858777,766.909968968028,562.2505849858642,780.4965086707671,610.3531572530143,812.6341179867992
141,0,715.5,277.5,False,267.12871186538416,500.3176258841362,-233.18891401875203,980.3661742600768,242.80621906320897,956.9154387254088,242.54490732297057,989.5743501866544,251.0956127173638,655.2087170809009,774.1716097929371,578.7742630117245,780.8330300672045,625.6852143526105,811.7571680945696
142,0,721.5,277.5,False,262.3598911191929,505.7513444029971,-243.3914532838042,981.364620338126,241.40164041682223,950.0015720343844,240.85773659005775,980.988281169274,250.15516180432027,662.3449099329473,779.7798997417653,596.7190233777928,782.875517693763,640.1881980412352,813.4485458285043
143,0,727.5,277.5,False,243.49403689232759,509.4639388063895,-265.9699019140619,968.1951558125554,240.68712221936653,944.2010247803316,240.53842506104525,971.48396528886,249.2453949006328,675.05967939838,784.2578491935965,616.7845297036151,784.8525857941563,654.6565551577061,815.3194137277452
144,0,733.5,277.5,False,216.9839143495911,512.2427845163326,-295.2588701667415,947.3057403669354,240.49831797583684,937.8553477434992,241.03950204306065,962.3720450980952,248.58325970081216,691.9670720040283,788.0562517305291,637.5587688329379,784.5678909418476,670.2924505506467,815.2915136813871
145,0,733.5,280.5,False,202.08782853172863,510.985742384831,-308.89791385310235,931.5796047681602,240.450522905301,930.1318083765284,241.36670518793272,954.7308362455792,248.14813056960247,708.9709281357225,790.8966629534856,656.8622251586123,783.4628278446363,687.1144420309569,813.0970988410859
146,0,742.5,283.5,False,185.5354065429447,509.5898691430249,-324.05446260008017,922.7812054726796,239.65853521638175,921.3009583123144,240.6665297163929,947.947978910589,247.37111124238956,725.3391565299488,792.800834659243,674.7486349220754,787.3157784549364,704.9053870863352,810.1016260605286
147,0,748.5,283.5,False,171.76126119511346,510.4450088327665,-338.683747637653,914.040360412806,237.69257787503983,911.2639268872867,238.60851089513028,940.9230078308012,245.98152501123167,742.2175816176364,793.9063462199035,693.6007686677194,797.9662791959987,723.8016505352656,807.8745135006767
148,0,751.5,289.5,False,161.02936144061235,503.9270672813135,-342.8977058407012,903.123371381464,235.27077820132388,900.357292631689,235.63136688329945,933.3399332929324,244.84205756099476,759.7221126067354,793.3599865071919,713.6737692356351,805.952210226305,742.7243405565403,806.817510911462
149,0,757.5,295.5,False,149.3774687237694,495.3619901062851,-345.9845213825157,893.3714980424274,233.43097244174567,892.332489475337,233.0130837733583,925.2188252820032,245.07868870816537,777.2337320412945,790.4687677639688,732.2267179401103,800.7289627468034,760.2658596892886,805.8402433509663
150,0,760.5,301.5,False,143.39910756182303,485.69046112676676,-342.29135356494373,886.0420048344442,232.19986239785905,889.5682452759943,231.49903606465023,916.7633281541438,246.7546360123449,794.2770567153226,786.0145348378944,748.3199442066281,786.6541528380205,776.6807638236166,803.6469105843103
151,0,763.5,304.5,False,136.80497706429247,478.57366922014177,-341.7686921558493,878.5821184075685,230.52900722318256,885.4041092771483,230.19994045030396,908.754037323346,248.6427586127512,810.6145606170561,780.7488583174677,763.8800136038371,776.8181328467784,793.1891690649218,800.4918277805474
152,0,766.5,316.5,False,136.552834816718,462.6340659768919,-326.08123116017396,870.6677199158253,228.20638288064055,874.5509250349216,228.54099796107056,901.8006862580924,249.55980277331585,826.0662531855867,775.2833262922071,780.4005333351056,774.7706424691312,810.2429139108705,797.9211107107925
153,0,775.5,319.5,False,129.1227004357864,456.5013147201952,-327.37861428440874,865.0695723762929,226.4948201864118,863.9701079740493,227.33423306289316,895.6653828022174,249.7919271328172,840.9949283886485,771.27855714568,797.4984701071401,775.4032131211067,826.8614753206735,797.0360656732644
154,1,775.5,322.5,False,128.21112625838555,454.77698716225393,-326.5658609038684,860.2200063659974,226.26791897818563,861.041823160765,226.9234717271001,889.9973243875537,250.2629665805594,856.3582791305596,770.0310567417879,814.0895971219418,776.0774838603669,842.5117388707513,798.1544213206178
155,0,775.5,310.5,False,112.3956589399063,471.2147333881928,-358.81907444828653,851.3010231303492,227.5121150954671,862.176820210964,227.4115614884113,885.1628420904835,250.8933921848121,872.2863270101298,771.6677914447125,830.6340098272295,777.145584497069,858.3924100756763,801.1658258455168
156,0,778.5,301.5,False,96.69797544830601,486.4503274979767,-389.75235204967066,843.7254508437901,230.11275311356016,860.3405489673294,229.67856822478723,881.4890398300337,251.0710717644399,887.5807996788014,775.5625488944702,848.4553895944142,778.8931338786227,875.1007199353612,805.0574733823632
157,0,781.5,286.5,False,84.45001199395574,507.77511788360346,-423.3251058896477,847.2140430027657,233.45785564280112,856.4654137927722,233.63042105206972,878.119502130316,250.9012441928441,902.194962302838,779.7223600126255,865.4520073572917,781.6779873265052,891.8308422562445,808.6954730284676
158,0,781.5,280.5,False,82.31757629844323,520.3421778451889,-438.02460154674566,851.1486101682545,236.62227821228032,850.7549013750661,237.56851189353085,874.1649552109268,250.97116525717507,917.9164500051442,782.6419462788069,878.0846173921226,785.6243776309238,908.4102506759102,812.2147709337323
159,0,784.5,274.5,False,67.45292628002012,532.754173911512,-465.3012476314919,841.939059563074,239.1354457083443,839.5745583809025,240.06254021331756,869.8875024898832,251.36990269728895,934.6931593404717,785.6448177448982,888.8441503942234,789.7626878570201,925.2053888608372,815.9757082086603
160,0,784.5,268.5,False,55.71010062114295,547.3944903781719,-491.68438975702895,832.9891596321067,241.06978473671887,830.9384128800027,241.89186637604485,865.5802592671491,251.6116319943576,950.2848470712072,790.1858370494209,903.3065472549632,792.7666860682488,941.2038727104128,818.9963480951641
161,0,784.5,256.5,False,56.033638779323404,567.2055730937099,-511.1719343143865,838.9327498495861,243.2017136944613,834.4264540103966,245.2628321829305,861.2938972246268,251.3429977497498,963.76382605061,794.6325513460977,920.3120378389784,793.9248258392859,954.2016179690656,819.5808992356174
162,0,787.5,256.5,False,63.822521218625575,571.1024432841035,-507.27992206547793,850.3320105009975,245.29943433997863,847.025008356735,246.76500263859717,857.5468904206438,250.3041495704107,974.9653103102256,795.9578372360193,934.0364484680372,792.740285269878,963.0351361858656,817.1501505270777
163,0,787.5,253.5,False,64.0878062068833,574.4099309534494,-510.32212474656603,850.9029478458285,244.1558516241351,860.3715132653134,237.6080709126582,854.7157951662584,248.05448119942065,983.2367303272674,793.5313890680217,942.6731082503064,788.9182938439735,968.6183773862754,812.9432120944668
164,0,784.5,247.5,False,57.818696465522045,579.799754574932,-521.9810581094099,841.1900799713103,236.13177701579468,866.5336737355323,219.736488463068,852.5802136315242,244.61394569627132,989.3782342401664,789.8953028371309,948.2995023899006,783.7862259381483,972.677324309068,808.8168084719732
165,0,778.5,244.5,False,61.08667932033458,585.0211933103303,-523.9345139899957,835.7367462582245,223.15668094796357,864.5875355879843,206.8394316474045,850.8004180838607,240.75664641484832,994.8884687277284,788.0308889326454,953.0511887554349,780.5588123573632,976.3108297420516,806.1929206039066
166,0,775.5,241.5,False,67.38672030997033,592.2261995499973,-524.839479240027,837.6211946397988,215.3862631808773,860.8616292798336,206.66243986812975,849.0707781111113,237.55683562486823,1000.0106914509722,789.520821554838,958.276491458466,781.2460317052096,980.06532759335,806.04231304047
167,0,772.5,238.5,False,69.55995269096262,602.8285721112721,-533.2686194203095,839.5074895585293,219.82961271337567,858.8327037571624,216.96081634997063,847.1362416790457,235.94702609694195,1005.2245492967832,794.5949303026637,964.4053718730748,785.3314836806937,984.4905101422586,808.9776545249593
168,0,772.5,241.5,False,70.93656015921883,609.2853233246716,-538.3487631654527,842.3044500122468,228.87722987176693,857.1279578222155,228.90800731152552,845.111092530591,236.172111222111,1011.4980229865566,801.9538787691338,971.0054955131792,791.9134042894623,989.6803931404372,814.9815209202172
169,0,766.5,241.5,True,81.51238828001456,621.3807541791715,-539.868365899157,847.369010321936,231.2788154961148,855.452584786146,232.52245856776096,843.4536085649975,237.49163220099612,1018.0138759176682,809.7031431496554,976.741457668525,799.0284538284026,994.744448458933,822.7369745140938
170,0,763.5,250.5,False,90.6648876131928,622.4625324128052,-531.7976447996124,850.6776573502569,225.59662864522005,855.7662568922321,228.64294751753675,842.494441398821,238.80899466558836,1022.2381009736636,816.6397348378798,980.1190261329634,804.056110113189,998.6297371935218,830.467885598408
171,0,760.5,256.5,False,100.10013599740412,622.0829238005801,-521.982787803176,853.5199322861091,219.52258224014992,858.6146312684833,226.3152079563345,842.2258774679277,239.860794274408,1022.0419297967484,820.9315574473766,979.8160567662449,806.7811139553572,1000.724310577738,837.4615000873144
172,0,760.5,271.5,False,110.70301158958716,604.9301806025942,-494.227169013007,859.1757323149418,221.3177658218148,862.908415544774,228.8772665928473,842.52762119813,241.19184074323425,1016.4550242511324,819.6127155654112,974.343535786942,808.4017994508895,1000.2987920099072,843.0696573050717
173,0,757.5,280.5,False,119.10147233867201,586.4959383187911,-467.3944659801191,864.6980022536053,228.5986606523927,868.0631120198905,230.91736488730768,843.5383916022577,242.70447357092635,1004.2636989385736,812.5574804949106,964.4305949470528,810.4780510515966,996.9902908052294,845.6960159913735
174,0,757.5,298.5,False,127.36624166996955,555.0219375837863,-427.65569591381677,866.4150775814906,232.4722377135876,873.173156939129,227.71432033472044,845.795973458172,243.52864661210089,984.5884707606002,804.9387205248751,952.0881663056948,813.7897725078622,991.7156788374313,844.6127939204259
175,0,754.5,316.5,False,139.8832922485482,528.3900616490586,-388.5067694005104,865.5001799576794,231.3748245249648,876.301811004596,223.8372942510698,849.6310515799844,243.3917369705224,960.452449315248,803.1000882352429,936.5209398071358,814.9990041036536,985.4123182500967,841.6570997081623
176,0,757.5,337.5,False,152.1263243621377,503.93291366667455,-351.80658930453683,864.9907979133857,229.85174442714825,877.5630228554369,224.7034892272188,854.4457767221412,242.7704042318049,937.6532057235715,808.130644926682,917.9829449256232,810.5414001439692,977.9296177693096,839.6828223824116
177,0,754.5,364.5,False,174.52407295662147,478.95621439708464,-304.43214144046317,865.7839103315587,230.05840174006508,879.5666871916414,226.96510894652363,859.3095217899956,241.93861206523985,919.710317439326,814.0604590276854,901.4765370298868,803.8084993293361,969.477036657079,839.5243461842498
178,0,757.5,391.5,False,194.37432635254942,447.76833631889235,-253.39400996634294,867.2880306992388,231.1006014344493,882.5894739731503,227.63913365947764,864.0939830667749,240.8657546671439,905.454525803456,814.1179614073012,890.5209236128567,801.3983906953802,961.2649945994604,839.7140601492156
179,0,757.5,427.5,False,225.12197027099612,404.73885380329085,-179.61688353229474,869.2440147368967,232.0692535214188,884.692038919706,228.9736564705073,869.2767503350603,239.6787006126684,890.8762119615242,809.6312940087428,882.5071175290262,803.3779177824501,954.1231675540832,839.0631653346675
180,0,757.5,457.5,False,252.09141954706575,370.76971344098143,-118.67829389391568,871.5922282114441,232.7044322701124,886.5461933032927,230.96176739589515,874.903298730278,238.6153680067488,875.6888618745829,808.927906310666,873.5900434942187,802.9643120386572,947.9181746241702,838.0183707115782
181,0,760.5,496.5,False,287.0813859395029,334.0424181631198,-46.96103222361688,874.1408402491484,232.86866350827455,890.4469866143602,231.35205928015012,880.4450876509313,238.0799879432136,864.5956268872917,813.908943785783,864.8967162600188,796.6601185130588,941.637382255064,837.394518393608
182,0,763.5,538.5,False,325.90332751006713,293.9434058537028,31.959921656364315,876.7571744673671,232.90911120617085,896.3573535941073,230.74953962757263,885.6744725936737,238.5768165933214,859.1236653633429,816.4547453585818,859.943921856816,788.4297733328103,934.1732609087778,836.7497555163711
183,0,766.5,577.5,False,361.9564747127531,251.329223921993,110.62725079076012,880.2553096442506,233.8836163477874,902.2684567270744,231.5794008267445,890.7919552656031,239.8165133831469,855.6483720145116,812.4871199968065,858.4740416405094,781.7887267900958,925.799412099276,834.592091586896
184,0,772.5,634.5,False,414.2287385965698,188.7929877653285,225.43575083124134,885.6183420792083,236.01576120935903,907.0623306693464,233.87460209290757,895.7495462334332,240.80985563997424,851.6596863146735,805.8958467755913,857.5786531590646,775.9628995161002,917.7197971463796,830.5050025609044
185,0,775.5,679.5,False,456.84079690096326,139.32346307451363,317.51733382644966,891.8183581218335,237.71548999885917,911.30629999172,235.4603029338312,900.5640956006275,241.1899319853412,847.5199321727414,798.7650692068264,855.7529051797973,770.0633770828384,910.7461105717556,825.9674969949782
186,0,775.5,721.5,False,498.71248729709464,97.55462616304152,401.1578611340531,897.4058078929996,237.9163784948772,915.3840309959016,235.89250459427157,905.8256542407852,241.3760990892051,844.716701760229,790.2455691899216,854.6410165203145,764.1271547345668,904.8372557554846,822.0676839159448
187,1,775.5,718.5,False,497.454766661487,93.11434088504924,404.34042577643777,902.8734593461032,237.62865886139457,919.7729029989092,236.55270706740396,912.0859884899752,241.70000810763423,844.4777010312349,781.0488388293718,857.7133845533758,757.5897625592588,898.9513238854724,818.1078223805818
188,0,775.5,712.5,False,493.14160786335924,92.35336459537793,400.78824326798133,908.9771625843372,237.7658718034972,925.9568407029204,237.45978165352545,919.0586794727934,242.07461853806984,845.3545126705053,772.9110173035765,863.912308660255,750.860181223441,892.3977522024693,813.5264718855483
189,0,775.5,709.5,False,491.9012177859764,89.7266731424208,402.17454464355563,915.1815053651096,237.84770739636656,933.3346471130716,237.6620761821775,925.6644225796966,242.1424054966895,844.3516687998651,767.0354115017916,867.7061499337466,747.0883576267522,886.3986538204359,808.9999868613335
190,0,778.5,709.5,False,493.18527918132344,81.7861993010871,411.39907988023634,920.5078813115084,237.20191483918077,939.3496031811924,236.99472242352124,931.0461334272296,241.34784460805628,840.0268890743184,763.383432676043,867.4409798958001,749.3590457956121,882.7060068865542,804.594527977423
191,0,781.5,709.5,False,495.2205378871624,71.31219603108467,423.9083418560777,924.6685144930065,235.42599986593208,943.7753127015312,235.23655833410052,935.3410354260312,239.3910442041928,831.6688664504231,760.180510473509,864.304498896007,756.8929495087943,881.0864400380381,798.9364334546085
192,0,778.5,718.5,False,508.5648351855213,56.81621641339858,451.7486187721227,928.2544019744688,232.4837341440663,948.0011638212502,232.33476310884345,939.1180901965828,236.86728582481504,820.7911473993166,756.441287526696,858.0718614930086,765.2616358508776,879.718685225351,791.1837008670607
193,0,775.5,724.5,True,519.1563351402374,50.926298856128305,468.2300362841091,931.760150294278,229.41812217952057,952.17574920312,229.6167426639392,942.655805424244,234.71953978789756,815.9332283350957,755.461943763041,850.4418206333121,770.3192653785851,877.7245484892513,782.7220862186961
194,0,793.4936124098806,683.8934325011382,False,477.82374765676553,78.2799163699506,399.5438312868149,935.1503466409616,227.5504655653683,955.953091688552,228.24068655632448,946.1251076591803,233.39593182421189,828.6519999315146,753.8336433512999,843.255690731558,772.5868895256929,875.3113020899812,776.4944741939132
195,0,823.5,625.5,False,414.7470347742759,112.50663436401989,302.24040041025603,938.4777679705804,227.00882603681447,959.3956274397176,227.89982158615027,949.6510207679268,232.9691391325859,860.6722303854547,731.6883612459009,835.432787781974,775.664412124668,872.2814043411596,774.3138882943788
196,0,850.5,580.5,False,364.7114026034529,116.25496786876961,248.45643473468328,941.8768891348952,227.4211542431252,962.187647038536,228.5060002050273,952.9798751865652,233.29924504437545,898.5807385422854,686.3463987833173,828.8007722177791,780.2037814289077,868.8286204634705,774.4261852140069
197,0,871.5,526.5,False,306.2674903268902,134.73050603361213,171.53698429327807,945.2327231924144,229.2404145166004,964.1643936970612,230.71430593861484,955.8737119705676,234.15997981196548,925.9657608152132,649.7306380527715,829.2843385809497,783.0304272256403,866.1847262884372,773.2005455263586
198,0,889.5,490.5,False,263.9811580976044,156.92791089042194,107.05324720718247,948.5923919037224,233.21777937515915,966.3389668744232,234.43331843096237,958.6133862783116,235.71880000562007,938.5588458398432,639.5623992202417,839.3224308828611,780.6719647783614,864.9076093219771,769.5815800790301
199,0,907.5,457.5,False,223.25126436720427,187.60105262338524,35.65021174381903,952.2901439143492,238.7879288889449,969.3992998477064,238.8653179501404,961.6106831469132,238.5442859661785,942.013564669357,641.8989392572969,854.9676584153843,772.186289814468,864.550696370866,765.6695390461723
200,0,922.5,433.5,False,192.63472259008455,213.12431665213833,-20.489594062053783,956.2901026532662,243.85199629302565,972.6394060362812,243.11667197023093,964.9813160234548,242.4508842949197,941.106498388696,645.8105568881406,870.3695407319672,760.7245147659353,865.2607225715778,763.3901002030387
201,0,937.5,409.5,False,164.10861887516919,242.1330901398233,-78.02447126465412,960.0002106408168,246.94115123982203,975.0843722780978,246.5250398425616,968.3985071672412,245.91627559736813,938.4519559939343,651.6312188059305,881.3079068379116,751.736471739245,867.4386861257958,763.0598823936216
